,date,time,humidity,weather,temperature
28141,2015-12-18,01:00:00,29.0,haze,287.57
28142,2015-12-18,02:00:00,32.0,sky is clear,285.115346414
28143,2015-12-18,03:00:00,45.0,sky is clear,282.53
28144,2015-12-18,04:00:00,45.0,sky is clear,281.466327691
28145,2015-12-18,05:00:00,45.0,sky is clear,280.16
28146,2015-12-18,06:00:00,42.0,sky is clear,280.9
28147,2015-12-18,07:00:00,43.0,sky is clear,280.936694098
28148,2015-12-18,08:00:00,52.0,sky is clear,281.17
28149,2015-12-18,09:00:00,57.0,sky is clear,279.914991201
28150,2015-12-18,10:00:00,64.0,sky is clear,278.54
28151,2015-12-18,11:00:00,62.0,sky is clear,277.017741136
28152,2015-12-18,12:00:00,74.0,sky is clear,276.04
28153,2015-12-18,13:00:00,65.0,sky is clear,275.358367399
28154,2015-12-18,14:00:00,54.0,sky is clear,274.41
28155,2015-12-18,15:00:00,54.0,sky is clear,276.320788258
28156,2015-12-18,16:00:00,56.0,sky is clear,279.31
28157,2015-12-18,17:00:00,50.0,sky is clear,281.579056666
28158,2015-12-18,18:00:00,43.0,sky is clear,283.98
28159,2015-12-18,19:00:00,30.0,sky is clear,286.46
28160,2015-12-18,20:00:00,30.0,sky is clear,286.488883981
28161,2015-12-18,21:00:00,30.0,sky is clear,287.44
28162,2015-12-18,22:00:00,28.0,sky is clear,287.698004216
28163,2015-12-18,23:00:00,26.0,sky is clear,288.02
28164,2015-12-19,00:00:00,36.0,sky is clear,286.060716836
28165,2015-12-19,01:00:00,49.0,sky is clear,283.63
28166,2015-12-19,02:00:00,56.0,sky is clear,280.366510638
28167,2015-12-19,03:00:00,57.0,sky is clear,280.73
28168,2015-12-19,04:00:00,61.0,sky is clear,279.349755687
28169,2015-12-19,05:00:00,66.0,sky is clear,277.63
28170,2015-12-19,06:00:00,86.0,sky is clear,275.61
28171,2015-12-19,07:00:00,72.0,sky is clear,274.99
28172,2015-12-19,08:00:00,72.0,sky is clear,274.65
28173,2015-12-19,09:00:00,92.0,sky is clear,274.05
28174,2015-12-19,10:00:00,92.0,sky is clear,274.040178719
28175,2015-12-19,11:00:00,92.0,sky is clear,273.29
28176,2015-12-19,12:00:00,92.0,sky is clear,273.29044144
28177,2015-12-19,13:00:00,82.0,sky is clear,272.300406695
28178,2015-12-19,14:00:00,92.0,sky is clear,273.45
28179,2015-12-19,15:00:00,65.0,scattered clouds,281.3
28180,2015-12-19,16:00:00,66.0,sky is clear,284.66
28181,2015-12-19,17:00:00,62.0,sky is clear,287.46
28182,2015-12-19,18:00:00,51.0,sky is clear,289.19
28183,2015-12-19,19:00:00,50.0,sky is clear,289.219111709
28184,2015-12-19,20:00:00,44.0,sky is clear,291.274055854
28185,2015-12-19,21:00:00,42.0,sky is clear,291.67
28186,2015-12-19,22:00:00,48.0,sky is clear,291.665040033
28187,2015-12-19,23:00:00,55.0,sky is clear,291.66
28188,2015-12-20,00:00:00,56.0,sky is clear,290.029052345
28189,2015-12-20,01:00:00,58.0,sky is clear,288.28
28190,2015-12-20,02:00:00,63.0,few clouds,287.316247641
28191,2015-12-20,03:00:00,71.0,sky is clear,286.74
28192,2015-12-20,04:00:00,69.0,scattered clouds,286.356921348
28193,2015-12-20,05:00:00,71.0,scattered clouds,286.42
28194,2015-12-20,06:00:00,87.0,broken clouds,285.25
28195,2015-12-20,07:00:00,93.0,overcast clouds,285.01
28196,2015-12-20,08:00:00,100.0,overcast clouds,284.64
28197,2015-12-20,09:00:00,100.0,overcast clouds,284.639414797
28198,2015-12-20,10:00:00,100.0,broken clouds,284.59
28199,2015-12-20,11:00:00,100.0,overcast clouds,284.44
28200,2015-12-20,12:00:00,100.0,mist,284.41
28201,2015-12-20,13:00:00,93.0,mist,284.49
28202,2015-12-20,14:00:00,92.0,overcast clouds,285.454547375
28203,2015-12-20,15:00:00,100.0,mist,285.57
28204,2015-12-20,16:00:00,87.0,broken clouds,288.21
28205,2015-12-20,17:00:00,87.0,overcast clouds,289.42
28206,2015-12-20,18:00:00,82.0,scattered clouds,291.55
28207,2015-12-20,19:00:00,79.0,scattered clouds,291.690243902
28208,2015-12-20,20:00:00,68.0,overcast clouds,292.3
28209,2015-12-20,21:00:00,72.0,overcast clouds,292.737750449
28210,2015-12-20,22:00:00,77.0,overcast clouds,293.18
28211,2015-12-20,23:00:00,73.0,overcast clouds,293.574451906
28212,2015-12-21,00:00:00,82.0,sky is clear,292.8
28213,2015-12-21,01:00:00,84.0,scattered clouds,292.196948396
28214,2015-12-21,02:00:00,87.0,overcast clouds,291.56
28215,2015-12-21,03:00:00,87.0,overcast clouds,291.603713575
28216,2015-12-21,04:00:00,88.0,overcast clouds,291.65
28217,2015-12-21,05:00:00,82.0,overcast clouds,290.85
28218,2015-12-21,06:00:00,93.0,sky is clear,290.76
28219,2015-12-21,07:00:00,93.0,sky is clear,290.754723892
28220,2015-12-21,08:00:00,100.0,mist,289.65
28221,2015-12-21,09:00:00,99.0,sky is clear,289.643784599
28222,2015-12-21,10:00:00,88.0,scattered clouds,289.625257863
28223,2015-12-21,11:00:00,87.0,fog,289.09
28224,2015-12-21,12:00:00,93.0,scattered clouds,289.241181435
28225,2015-12-21,13:00:00,100.0,light rain,289.4
28226,2015-12-21,14:00:00,94.0,broken clouds,290.227745878
28227,2015-12-21,15:00:00,100.0,fog,289.31
28228,2015-12-21,16:00:00,94.0,broken clouds,291.003675092
28229,2015-12-21,17:00:00,88.0,scattered clouds,293.05
28230,2015-12-21,18:00:00,72.0,scattered clouds,294.68
28231,2015-12-21,19:00:00,72.0,scattered clouds,294.804201758
28232,2015-12-21,20:00:00,72.0,sky is clear,295.48
28233,2015-12-21,21:00:00,68.0,sky is clear,295.504228564
28234,2015-12-21,22:00:00,64.0,sky is clear,295.53
28235,2015-12-21,23:00:00,63.0,scattered clouds,294.872302491
28236,2015-12-22,00:00:00,72.0,sky is clear,293.64
28237,2015-12-22,01:00:00,81.0,sky is clear,292.099323814
28238,2015-12-22,02:00:00,93.0,sky is clear,290.35
28239,2015-12-22,03:00:00,96.0,sky is clear,289.188318047
28240,2015-12-22,04:00:00,100.0,mist,287.93
28241,2015-12-22,05:00:00,100.0,fog,285.35
28242,2015-12-22,06:00:00,100.0,sky is clear,285.345527924
28243,2015-12-22,07:00:00,100.0,mist,284.98
28244,2015-12-22,08:00:00,99.0,scattered clouds,284.926030632
28245,2015-12-22,09:00:00,100.0,few clouds,284.092765842
28246,2015-12-22,10:00:00,100.0,fog,283.2
28247,2015-12-22,11:00:00,90.0,sky is clear,282.127715576
28248,2015-12-22,12:00:00,93.0,mist,281.85
28249,2015-12-22,13:00:00,96.0,light rain,281.577744856
28250,2015-12-22,14:00:00,100.0,mist,281.28
28251,2015-12-22,15:00:00,88.0,few clouds,284.702324393
28252,2015-12-22,16:00:00,77.0,sky is clear,288.39
28253,2015-12-22,17:00:00,74.0,sky is clear,292.107660602
28254,2015-12-22,18:00:00,52.0,sky is clear,294.94
28255,2015-12-22,19:00:00,46.0,sky is clear,296.374189393
28256,2015-12-22,20:00:00,41.0,sky is clear,297.86
28257,2015-12-22,21:00:00,42.0,sky is clear,298.197421792
28258,2015-12-22,22:00:00,44.0,sky is clear,298.59
28259,2015-12-22,23:00:00,51.0,sky is clear,298.32944283
28260,2015-12-23,00:00:00,60.0,sky is clear,296.63
28261,2015-12-23,01:00:00,67.0,sky is clear,294.975426702
28262,2015-12-23,02:00:00,77.0,sky is clear,292.79
28263,2015-12-23,03:00:00,83.0,sky is clear,292.301927828
28264,2015-12-23,04:00:00,93.0,sky is clear,291.66
28265,2015-12-23,05:00:00,90.0,scattered clouds,291.644712837
28266,2015-12-23,06:00:00,93.0,mist,292.2
28267,2015-12-23,07:00:00,96.0,overcast clouds,292.410150167
28268,2015-12-23,08:00:00,100.0,mist,292.64
28269,2015-12-23,09:00:00,100.0,overcast clouds,292.26576087
28270,2015-12-23,10:00:00,100.0,mist,291.84
28271,2015-12-23,11:00:00,91.0,scattered clouds,289.198050705
28272,2015-12-23,12:00:00,100.0,fog,290.89
28273,2015-12-23,13:00:00,96.0,scattered clouds,290.196150108
28274,2015-12-23,14:00:00,93.0,mist,289.38
28275,2015-12-23,15:00:00,68.0,few clouds,290.443659477
28276,2015-12-23,16:00:00,40.0,fog,291.71
28277,2015-12-23,17:00:00,44.0,sky is clear,293.459189421
28278,2015-12-23,18:00:00,31.0,sky is clear,297.28
28279,2015-12-23,19:00:00,24.0,sky is clear,298.696568505
28280,2015-12-23,20:00:00,18.0,sky is clear,300.29
28281,2015-12-23,21:00:00,21.0,sky is clear,299.889853692
28282,2015-12-23,22:00:00,25.0,sky is clear,299.43
28283,2015-12-23,23:00:00,30.0,sky is clear,296.239902108
28284,2015-12-24,00:00:00,40.0,haze,297.32
28285,2015-12-24,01:00:00,51.0,sky is clear,294.322876445
28286,2015-12-24,02:00:00,66.0,haze,290.79
28287,2015-12-24,03:00:00,68.0,sky is clear,288.927130849
28288,2015-12-24,04:00:00,71.0,sky is clear,286.78
28289,2015-12-24,05:00:00,64.0,sky is clear,286.007871883
28290,2015-12-24,06:00:00,81.0,sky is clear,284.68
28291,2015-12-24,07:00:00,83.0,sky is clear,284.116192992
28292,2015-12-24,08:00:00,87.0,sky is clear,283.53
28293,2015-12-24,09:00:00,87.0,sky is clear,283.304200653
28294,2015-12-24,10:00:00,87.0,sky is clear,283.06
28295,2015-12-24,11:00:00,82.0,sky is clear,282.372588134
28296,2015-12-24,12:00:00,81.0,sky is clear,282.97
28297,2015-12-24,13:00:00,83.0,sky is clear,282.950829001
28298,2015-12-24,14:00:00,87.0,few clouds,282.93
28299,2015-12-24,15:00:00,93.0,broken clouds,284.909013987
28300,2015-12-24,16:00:00,100.0,moderate rain,287.02
28301,2015-12-24,17:00:00,93.0,mist,291.4
28302,2015-12-24,18:00:00,92.0,overcast clouds,291.40140199
28303,2015-12-24,19:00:00,77.0,haze,294.64
28304,2015-12-24,20:00:00,75.0,broken clouds,295.047023256
28305,2015-12-24,21:00:00,68.0,scattered clouds,295.38
28306,2015-12-24,22:00:00,64.0,sky is clear,295.33
28307,2015-12-24,23:00:00,64.0,sky is clear,295.372113525
28308,2015-12-25,00:00:00,70.0,sky is clear,293.851163934
28309,2015-12-25,01:00:00,77.0,sky is clear,292.39
28310,2015-12-25,02:00:00,100.0,mist,289.53
28311,2015-12-25,03:00:00,100.0,mist,288.64
28312,2015-12-25,04:00:00,100.0,sky is clear,288.424570726
28313,2015-12-25,05:00:00,100.0,mist,287.95
28314,2015-12-25,06:00:00,100.0,mist,287.51
28315,2015-12-25,07:00:00,87.0,mist,287.4
28316,2015-12-25,08:00:00,100.0,mist,286.89
28317,2015-12-25,09:00:00,100.0,mist,287.61
28318,2015-12-25,10:00:00,100.0,mist,287.95
28319,2015-12-25,11:00:00,87.0,mist,287.68
28320,2015-12-25,12:00:00,93.0,mist,287.54
28321,2015-12-25,13:00:00,93.0,overcast clouds,287.664328271
28322,2015-12-25,14:00:00,93.0,mist,287.99
28323,2015-12-25,15:00:00,100.0,fog,288.69
28324,2015-12-25,16:00:00,88.0,fog,289.63
28325,2015-12-25,17:00:00,86.0,overcast clouds,289.956882353
28326,2015-12-25,18:00:00,100.0,mist,290.52
28327,2015-12-25,19:00:00,68.0,haze,292.81
28328,2015-12-25,20:00:00,67.0,overcast clouds,293.273506329
28329,2015-12-25,21:00:00,83.0,haze,293.6
28330,2015-12-25,22:00:00,77.0,haze,293.83
28331,2015-12-25,23:00:00,77.0,haze,293.67
28332,2015-12-26,00:00:00,93.0,mist,291.27
28333,2015-12-26,01:00:00,92.0,overcast clouds,291.279962733
28334,2015-12-26,02:00:00,89.0,broken clouds,292.076981366
28335,2015-12-26,03:00:00,100.0,mist,290.45
28336,2015-12-26,04:00:00,88.0,mist,291.93
28337,2015-12-26,05:00:00,100.0,mist,293.45
28338,2015-12-26,06:00:00,100.0,mist,294.1
28339,2015-12-26,07:00:00,100.0,mist,295.11
28340,2015-12-26,08:00:00,88.0,mist,295.6
28341,2015-12-26,09:00:00,88.0,mist,295.7
28342,2015-12-26,10:00:00,88.0,mist,295.61
28343,2015-12-26,11:00:00,100.0,mist,295.76
28344,2015-12-26,12:00:00,100.0,light intensity drizzle,295.54
28345,2015-12-26,13:00:00,88.0,mist,295.6
28346,2015-12-26,14:00:00,100.0,light rain,295.76
28347,2015-12-26,15:00:00,83.0,mist,296.22
28348,2015-12-26,16:00:00,88.0,haze,297.0
28349,2015-12-26,17:00:00,78.0,haze,298.13
28350,2015-12-26,18:00:00,78.0,overcast clouds,298.133145367
28351,2015-12-26,19:00:00,83.0,haze,298.73
28352,2015-12-26,20:00:00,82.0,light rain,298.732273617
28353,2015-12-26,21:00:00,83.0,broken clouds,298.86
28354,2015-12-26,22:00:00,83.0,overcast clouds,298.64
28355,2015-12-26,23:00:00,82.0,light rain,298.634101062
28356,2015-12-27,00:00:00,83.0,broken clouds,297.65
28357,2015-12-27,01:00:00,82.0,broken clouds,297.642272953
28358,2015-12-27,02:00:00,80.0,overcast clouds,297.127136476
28359,2015-12-27,03:00:00,78.0,overcast clouds,296.94
28360,2015-12-27,04:00:00,88.0,overcast clouds,296.47
28361,2015-12-27,05:00:00,83.0,broken clouds,296.47
28362,2015-12-27,06:00:00,83.0,broken clouds,296.24
28363,2015-12-27,07:00:00,83.0,overcast clouds,296.29
28364,2015-12-27,08:00:00,83.0,overcast clouds,296.29
28365,2015-12-27,09:00:00,83.0,overcast clouds,296.34
28366,2015-12-27,10:00:00,88.0,light intensity drizzle,295.12
28367,2015-12-27,11:00:00,88.0,moderate rain,293.32
28368,2015-12-27,12:00:00,87.0,mist,284.39
28369,2015-12-27,13:00:00,93.0,mist,284.02
28370,2015-12-27,14:00:00,86.0,broken clouds,287.70455477
28371,2015-12-27,15:00:00,87.0,thunderstorm with light rain,282.64
28372,2015-12-27,16:00:00,93.0,light intensity drizzle,281.3
28373,2015-12-27,17:00:00,81.0,light rain,281.37
28374,2015-12-27,18:00:00,76.0,haze,281.19
28375,2015-12-27,19:00:00,87.0,haze,280.4
28376,2015-12-27,20:00:00,81.0,light intensity drizzle,279.87
28377,2015-12-27,21:00:00,87.0,light intensity drizzle,279.2
28378,2015-12-27,22:00:00,87.0,mist,279.08
28379,2015-12-27,23:00:00,89.0,moderate rain,281.022931897
28380,2015-12-28,00:00:00,87.0,proximity thunderstorm,278.37
28381,2015-12-28,01:00:00,88.0,moderate rain,277.995730587
28382,2015-12-28,02:00:00,90.0,light intensity drizzle,277.62
28383,2015-12-28,03:00:00,88.0,moderate rain,276.931434511
28384,2015-12-28,04:00:00,86.0,overcast clouds,276.24
28385,2015-12-28,05:00:00,80.0,overcast clouds,275.94
28386,2015-12-28,06:00:00,79.0,overcast clouds,275.942303091
28387,2015-12-28,07:00:00,64.0,light rain,276.43
28388,2015-12-28,08:00:00,64.0,light rain,276.43
28389,2015-12-28,09:00:00,60.0,overcast clouds,276.7
28390,2015-12-28,10:00:00,64.0,light rain,276.55
28391,2015-12-28,11:00:00,60.0,overcast clouds,276.34
28392,2015-12-28,12:00:00,60.0,light rain,276.38
28393,2015-12-28,13:00:00,64.0,overcast clouds,276.16
28394,2015-12-28,14:00:00,64.0,light rain,276.153438064
28395,2015-12-28,15:00:00,56.0,scattered clouds,277.78
28396,2015-12-28,16:00:00,52.0,light rain,279.17
28397,2015-12-28,17:00:00,54.0,light rain,279.160744614
28398,2015-12-28,18:00:00,49.0,scattered clouds,280.15
28399,2015-12-28,19:00:00,60.0,light rain,281.77
28400,2015-12-28,20:00:00,62.0,light rain,281.720283325
28401,2015-12-28,21:00:00,43.0,sky is clear,282.64
28402,2015-12-28,22:00:00,74.0,sky is clear,282.49
28403,2015-12-28,23:00:00,74.0,light rain,282.396830398
28404,2015-12-29,00:00:00,74.0,sky is clear,279.29
28405,2015-12-29,01:00:00,74.0,sky is clear,279.277777778
28406,2015-12-29,02:00:00,90.0,sky is clear,277.68
28407,2015-12-29,03:00:00,89.0,sky is clear,277.678822528
28408,2015-12-29,04:00:00,89.0,sky is clear,276.85
28409,2015-12-29,05:00:00,75.0,sky is clear,277.0
28410,2015-12-29,06:00:00,75.0,sky is clear,276.81
28411,2015-12-29,07:00:00,80.0,sky is clear,276.51
28412,2015-12-29,08:00:00,80.0,sky is clear,276.390549082
28413,2015-12-29,09:00:00,86.0,sky is clear,276.36
28414,2015-12-29,10:00:00,86.0,sky is clear,276.3
28415,2015-12-29,11:00:00,80.0,scattered clouds,276.35
28416,2015-12-29,12:00:00,80.0,sky is clear,276.46
28417,2015-12-29,13:00:00,80.0,scattered clouds,276.45
28418,2015-12-29,14:00:00,78.0,sky is clear,276.76
28419,2015-12-29,15:00:00,75.0,sky is clear,278.29
28420,2015-12-29,16:00:00,79.0,sky is clear,279.63
28421,2015-12-29,17:00:00,78.0,sky is clear,279.6396703
28422,2015-12-29,18:00:00,61.0,broken clouds,281.74
28423,2015-12-29,19:00:00,60.0,broken clouds,281.809512029
28424,2015-12-29,20:00:00,57.0,overcast clouds,282.15
28425,2015-12-29,21:00:00,58.0,overcast clouds,282.605243153
28426,2015-12-29,22:00:00,61.0,overcast clouds,283.07
28427,2015-12-29,23:00:00,64.0,overcast clouds,282.129467641
28428,2015-12-30,00:00:00,66.0,overcast clouds,282.5
28429,2015-12-30,01:00:00,67.0,overcast clouds,282.281682243
28430,2015-12-30,02:00:00,70.0,overcast clouds,282.04
28431,2015-12-30,03:00:00,78.0,light rain,281.53377912
28432,2015-12-30,04:00:00,87.0,drizzle,280.98
28433,2015-12-30,05:00:00,87.0,drizzle,280.21
28434,2015-12-30,06:00:00,87.0,light rain,280.214113114
28435,2015-12-30,07:00:00,100.0,light intensity drizzle,280.62
28436,2015-12-30,08:00:00,93.0,light intensity drizzle,280.68
28437,2015-12-30,09:00:00,100.0,mist,280.78
28438,2015-12-30,10:00:00,99.0,light rain,280.780572034
28439,2015-12-30,11:00:00,93.0,mist,281.05
28440,2015-12-30,12:00:00,93.0,mist,280.97
28441,2015-12-30,13:00:00,93.0,overcast clouds,281.05
28442,2015-12-30,14:00:00,92.0,light rain,280.936538462
28443,2015-12-30,15:00:00,100.0,mist,281.47
28444,2015-12-30,16:00:00,71.0,sky is clear,284.17
28445,2015-12-30,17:00:00,71.0,light rain,284.204687667
28446,2015-12-30,18:00:00,66.0,broken clouds,284.72
28447,2015-12-30,19:00:00,58.0,light rain,286.85
28448,2015-12-30,20:00:00,54.0,sky is clear,287.57
28449,2015-12-30,21:00:00,54.0,sky is clear,287.551412894
28450,2015-12-30,22:00:00,54.0,sky is clear,287.5
28451,2015-12-30,23:00:00,66.0,sky is clear,285.59
28452,2015-12-31,00:00:00,66.0,sky is clear,285.588270226
28453,2015-12-31,01:00:00,70.0,light rain,283.586840398
28454,2015-12-31,02:00:00,81.0,sky is clear,283.05
28455,2015-12-31,03:00:00,93.0,sky is clear,281.52
28456,2015-12-31,04:00:00,93.0,sky is clear,281.504850299
28457,2015-12-31,05:00:00,100.0,sky is clear,279.98
28458,2015-12-31,06:00:00,100.0,sky is clear,279.31
28459,2015-12-31,07:00:00,87.0,sky is clear,278.85
28460,2015-12-31,08:00:00,100.0,sky is clear,278.61
28461,2015-12-31,09:00:00,93.0,sky is clear,278.5
28462,2015-12-31,10:00:00,93.0,sky is clear,278.54
28463,2015-12-31,11:00:00,92.0,sky is clear,278.494857143
28464,2015-12-31,12:00:00,93.0,broken clouds,278.95
28465,2015-12-31,13:00:00,100.0,overcast clouds,278.94
28466,2015-12-31,14:00:00,81.0,overcast clouds,280.13
28467,2015-12-31,15:00:00,86.0,broken clouds,280.51
28468,2015-12-31,16:00:00,75.0,broken clouds,282.31
28469,2015-12-31,17:00:00,74.0,broken clouds,282.335217604
28470,2015-12-31,18:00:00,61.0,light rain,284.73
28471,2015-12-31,19:00:00,50.0,overcast clouds,285.44
28472,2015-12-31,20:00:00,50.0,overcast clouds,285.409728579
28473,2015-12-31,21:00:00,50.0,overcast clouds,285.53
28474,2015-12-31,22:00:00,50.0,overcast clouds,285.18
28475,2015-12-31,23:00:00,50.0,overcast clouds,285.153890815
28476,2016-01-01,00:00:00,54.0,overcast clouds,284.28
28477,2016-01-01,01:00:00,53.0,overcast clouds,284.276815461
28478,2016-01-01,02:00:00,53.0,overcast clouds,283.639907731
28479,2016-01-01,03:00:00,57.0,overcast clouds,283.69
28480,2016-01-01,04:00:00,57.0,overcast clouds,283.39
28481,2016-01-01,05:00:00,56.0,overcast clouds,283.367863014
28482,2016-01-01,06:00:00,57.0,overcast clouds,282.91
28483,2016-01-01,07:00:00,61.0,overcast clouds,282.73
28484,2016-01-01,08:00:00,60.0,overcast clouds,282.591318494
28485,2016-01-01,09:00:00,61.0,overcast clouds,282.64
28486,2016-01-01,10:00:00,80.0,light intensity drizzle,280.51
28487,2016-01-01,11:00:00,75.0,drizzle,280.03
28488,2016-01-01,12:00:00,99.0,light intensity drizzle,279.73
28489,2016-01-01,13:00:00,100.0,light rain,279.68
28490,2016-01-01,14:00:00,100.0,light rain,279.69
28491,2016-01-01,15:00:00,70.0,light rain,280.26
28492,2016-01-01,16:00:00,61.0,overcast clouds,280.49
28493,2016-01-01,17:00:00,57.0,overcast clouds,281.29
28494,2016-01-01,18:00:00,57.0,overcast clouds,281.291635102
28495,2016-01-01,19:00:00,65.0,drizzle,281.58
28496,2016-01-01,20:00:00,65.0,light intensity drizzle,281.62
28497,2016-01-01,21:00:00,65.0,light intensity drizzle,281.51
28498,2016-01-01,22:00:00,65.0,moderate rain,281.495178423
28499,2016-01-01,23:00:00,77.0,moderate rain,279.716589212
28500,2016-01-02,00:00:00,87.0,light rain,280.63
28501,2016-01-02,01:00:00,87.0,light rain,278.854671275
28502,2016-01-02,02:00:00,87.0,light intensity drizzle,279.78
28503,2016-01-02,03:00:00,87.0,light intensity drizzle,279.08
28504,2016-01-02,04:00:00,87.0,light rain,279.07549505
28505,2016-01-02,05:00:00,87.0,light intensity drizzle,278.73
28506,2016-01-02,06:00:00,81.0,light intensity drizzle,278.56
28507,2016-01-02,07:00:00,81.0,light rain,278.559881272
28508,2016-01-02,08:00:00,93.0,light intensity drizzle,278.52
28509,2016-01-02,09:00:00,93.0,moderate rain,278.46
28510,2016-01-02,10:00:00,93.0,mist,278.37
28511,2016-01-02,11:00:00,93.0,light rain,278.37
28512,2016-01-02,12:00:00,86.0,mist,278.06
28513,2016-01-02,13:00:00,86.0,light intensity drizzle,278.11
28514,2016-01-02,14:00:00,86.0,mist,278.16
28515,2016-01-02,15:00:00,86.0,mist,278.06
28516,2016-01-02,16:00:00,93.0,mist,278.28
28517,2016-01-02,17:00:00,93.0,moderate rain,278.272758453
28518,2016-01-02,18:00:00,86.0,light rain,278.52
28519,2016-01-02,19:00:00,86.0,mist,278.33
28520,2016-01-02,20:00:00,87.0,heavy intensity rain,278.313381025
28521,2016-01-02,21:00:00,87.0,mist,278.62
28522,2016-01-02,22:00:00,86.0,moderate rain,278.37
28523,2016-01-02,23:00:00,86.0,heavy intensity rain,278.365013212
28524,2016-01-03,00:00:00,100.0,mist,278.26
28525,2016-01-03,01:00:00,99.0,moderate rain,278.259087318
28526,2016-01-03,02:00:00,99.0,moderate rain,278.040043659
28527,2016-01-03,03:00:00,93.0,light intensity drizzle,277.9
28528,2016-01-03,04:00:00,100.0,mist,277.71
28529,2016-01-03,05:00:00,93.0,mist,277.62
28530,2016-01-03,06:00:00,93.0,light rain,277.85
28531,2016-01-03,07:00:00,93.0,drizzle,277.71
28532,2016-01-03,08:00:00,93.0,mist,277.84
28533,2016-01-03,09:00:00,92.0,light rain,277.842128013
28534,2016-01-03,10:00:00,87.0,light rain,278.32
28535,2016-01-03,11:00:00,87.0,moderate rain,278.317431655
28536,2016-01-03,12:00:00,93.0,light rain,278.437290061
28537,2016-01-03,13:00:00,100.0,broken clouds,278.56
28538,2016-01-03,14:00:00,100.0,moderate rain,278.724154865
28539,2016-01-03,15:00:00,86.0,scattered clouds,278.69
28540,2016-01-03,16:00:00,80.0,broken clouds,280.432271163
28541,2016-01-03,17:00:00,75.0,overcast clouds,282.29
28542,2016-01-03,18:00:00,62.0,sky is clear,286.65
28543,2016-01-03,19:00:00,60.0,few clouds,286.815112644
28544,2016-01-03,20:00:00,51.0,overcast clouds,287.99
28545,2016-01-03,21:00:00,51.0,broken clouds,288.182760344
28546,2016-01-03,22:00:00,51.0,broken clouds,288.4
28547,2016-01-03,23:00:00,72.0,moderate rain,285.506350515
28548,2016-01-04,00:00:00,71.0,overcast clouds,286.27
28549,2016-01-04,01:00:00,78.0,scattered clouds,285.21474629
28550,2016-01-04,02:00:00,87.0,sky is clear,283.96
28551,2016-01-04,03:00:00,84.0,sky is clear,282.806617318
28552,2016-01-04,04:00:00,81.0,sky is clear,281.5
28553,2016-01-04,05:00:00,93.0,sky is clear,279.31
28554,2016-01-04,06:00:00,93.0,sky is clear,279.305252455
28555,2016-01-04,07:00:00,93.0,sky is clear,276.633435235
28556,2016-01-04,08:00:00,100.0,sky is clear,277.99
28557,2016-01-04,09:00:00,93.0,sky is clear,276.77
28558,2016-01-04,10:00:00,93.0,sky is clear,276.755258367
28559,2016-01-04,11:00:00,93.0,sky is clear,275.56
28560,2016-01-04,12:00:00,87.0,sky is clear,275.87
28561,2016-01-04,13:00:00,93.0,light rain,275.24
28562,2016-01-04,14:00:00,86.0,sky is clear,276.19
28563,2016-01-04,15:00:00,93.0,sky is clear,280.36
28564,2016-01-04,16:00:00,100.0,sky is clear,282.11
28565,2016-01-04,17:00:00,91.0,sky is clear,284.79
28566,2016-01-04,18:00:00,90.0,sky is clear,284.813131978
28567,2016-01-04,19:00:00,80.0,sky is clear,286.81
28568,2016-01-04,20:00:00,80.0,sky is clear,286.670172573
28569,2016-01-04,21:00:00,80.0,sky is clear,287.89
28570,2016-01-04,22:00:00,73.0,sky is clear,287.699394366
28571,2016-01-04,23:00:00,66.0,sky is clear,287.5
28572,2016-01-05,00:00:00,58.0,sky is clear,285.516123734
28573,2016-01-05,01:00:00,50.0,sky is clear,283.44
28574,2016-01-05,02:00:00,56.0,sky is clear,280.471277463
28575,2016-01-05,03:00:00,65.0,sky is clear,280.98
28576,2016-01-05,04:00:00,70.0,sky is clear,279.16
28577,2016-01-05,05:00:00,70.0,sky is clear,279.037133858
28578,2016-01-05,06:00:00,75.0,sky is clear,278.22
28579,2016-01-05,07:00:00,80.0,sky is clear,277.75
28580,2016-01-05,08:00:00,80.0,sky is clear,277.575641161
28581,2016-01-05,09:00:00,75.0,sky is clear,277.4
28582,2016-01-05,10:00:00,83.0,sky is clear,277.016764999
28583,2016-01-05,11:00:00,93.0,sky is clear,276.61
28584,2016-01-05,12:00:00,93.0,sky is clear,276.31
28585,2016-01-05,13:00:00,80.0,scattered clouds,276.45
28586,2016-01-05,14:00:00,86.0,sky is clear,278.11
28587,2016-01-05,15:00:00,75.0,few clouds,279.66
28588,2016-01-05,16:00:00,65.0,sky is clear,282.03
28589,2016-01-05,17:00:00,64.0,sky is clear,282.080654003
28590,2016-01-05,18:00:00,57.0,broken clouds,284.75
28591,2016-01-05,19:00:00,61.0,overcast clouds,284.57
28592,2016-01-05,20:00:00,66.0,overcast clouds,284.43
28593,2016-01-05,21:00:00,66.0,overcast clouds,284.530611303
28594,2016-01-05,22:00:00,66.0,overcast clouds,284.76
28595,2016-01-05,23:00:00,65.0,overcast clouds,286.022182628
28596,2016-01-06,00:00:00,81.0,light rain,284.56
28597,2016-01-06,01:00:00,81.0,overcast clouds,284.39408
28598,2016-01-06,02:00:00,81.0,mist,284.22
28599,2016-01-06,03:00:00,93.0,mist,283.66
28600,2016-01-06,04:00:00,93.0,light rain,283.654834606
28601,2016-01-06,05:00:00,100.0,mist,282.79
